id,subj,nseq,ntrialsubj,ntrialseq,lasttrial,H,I,D,event,R,P_group,pred_trials,AL,ALV,slat,linger,dwell
422,61,9,80,13,15,-1.7322,1.0,0.0024975,0,3.1781,60,1,,,,,
422,61,9,81,14,15,-1.685,0.91754,0.001984,0,3.1781,60,1,,,,,
422,61,9,82,15,15,-1.7488,3.1699,0.01436,0,1.7918,60,0,,,,,
423,61,10,86,1,10,-1.9219,2.0,0.078072,0,0.0,60,0,4.0,0.0,463.52,-719.9,316.58
423,61,10,87,2,10,-1.9183,2.3219,0.070299,0,0.0,60,1,0.0,,362.21,-761.21,376.58
423,61,10,88,3,10,-1.8424,1.585,0.028306,0,0.69315,60,1,0.0,,1387.3,450.56,563.26
423,61,10,89,4,10,-1.9056,2.8074,0.057355,0,0.69315,60,0,,,,,
423,61,10,90,5,10,-1.8366,1.415,0.014536,0,1.7918,60,1,,,,,
423,61,10,91,6,10,-1.9219,3.1699,0.047997,0,1.7918,60,0,4.0,0.0,550.17,473.31,1423.1
423,61,10,92,7,10,-1.8586,1.3219,0.0088274,0,3.1781,60,1,1.0,1.0,1028.8,28.764,499.99
423,61,10,93,8,10,-1.7925,1.1375,0.0059863,0,3.1781,60,1,0.0,,1984.0,743.99,260.01
423,61,10,94,9,10,-1.7272,1.0,0.0042725,0,3.1781,60,1,4.0,0.0,339.64,750.9,2303.0
423,61,10,95,10,10,-1.7783,2.7004,0.018434,1,3.8712,60,0,,,,,
424,62,1,1,1,15,-1.9219,2.0,0.078072,0,0.0,100,0,0.0,,38.289,749.92,2712.9
424,62,1,2,2,15,-1.7925,1.3219,0.029447,0,0.69315,100,1,0.0,,709.73,751.02,1966.5
424,62,1,3,3,15,-1.6645,1.0,0.014772,0,1.7918,100,1,4.0,0.0,588.5,751.1,2173.0
424,62,1,4,4,15,-1.5488,0.80735,0.00856,0,3.1781,100,1,0.0,,357.1,751.06,2373.0
424,62,1,5,5,15,-1.4466,0.67807,0.0054313,0,4.7875,100,1,2.0,1.0,-210.7,751.01,2986.2
424,62,1,6,6,15,-1.3568,0.58496,0.0036716,0,6.5793,100,1,0.0,,524.56,751.18,2266.4
424,62,1,7,7,15,-1.2776,0.51457,0.002602,0,6.5793,100,1,0.0,,963.13,750.94,1746.4
424,62,1,8,8,15,-1.2075,0.45943,0.0019129,0,6.5793,100,1,0.0,,642.01,751.17,2466.2
424,62,1,9,9,15,-1.1451,0.41504,0.0014482,0,6.5793,100,1,0.0,,163.94,773.6,2079.6
424,62,1,10,10,15,-1.0892,0.37851,0.0011233,0,6.5793,100,1,2.0,1.0,-420.68,751.1,3139.5
424,62,1,11,11,15,-1.0389,0.34792,0.00088903,0,6.5793,100,1,2.0,1.0,-518.64,750.97,3236.2
424,62,1,12,12,15,-0.99339,0.32193,0.00071583,0,6.5793,100,1,2.0,1.0,-646.55,751.0,3352.8
424,62,1,13,13,15,-0.95199,0.29956,0.00058497,0,6.5793,100,1,0.0,,285.28,1045.0,1453.1
424,62,1,14,14,15,-0.91418,0.28011,0.00048423,0,6.5793,100,1,0.0,0.0,917.19,1007.0,1786.4
424,62,1,15,15,15,-0.87951,0.26303,0.00040541,0,6.5793,100,1,2.0,1.0,-467.25,1750.7,4096.1
425,62,2,16,1,15,-1.9219,2.0,0.078072,0,0.0,60,0,2.0,0.0,840.56,751.01,1869.7
425,62,2,17,2,15,-1.7925,1.3219,0.029447,0,0.69315,60,1,2.0,0.0,566.09,750.82,2183.0
425,62,2,18,3,15,-1.8424,2.585,0.063322,0,0.69315,60,0,0.0,,524.85,1121.2,2096.4
425,62,2,19,4,15,-1.75,1.2224,0.014874,0,1.7918,60,1,0.0,,16.917,1016.5,2499.6
425,62,2,20,5,15,-1.6577,1.0,0.0089239,0,3.1781,60,1,2.0,0.0,688.83,751.09,2023.0
425,62,2,21,6,15,-1.761,3.1699,0.047997,0,3.1781,60,0,2.0,0.0,957.6,1114.0,1656.4
425,62,2,22,7,15,-1.6858,1.0,0.0059698,0,3.1781,60,1,1.0,1.0,-600.3,272.66,2373.0
425,62,2,23,8,15,-1.7925,3.4594,0.041136,0,1.7918,60,0,4.0,0.0,-644.92,791.29,809.85
425,62,2,24,9,15,-1.7272,1.0,0.0042725,0,3.1781,60,1,0.0,0.0,476.9,751.0,2223.0
425,62,2,25,10,15,-1.6645,0.89308,0.0031677,0,3.1781,60,1,4.0,0.0,515.76,751.24,2136.3
425,62,2,26,11,15,-1.7232,2.8074,0.017457,0,2.4849,60,0,4.0,0.0,1880.7,750.91,863.23
425,62,2,27,12,15,-1.7806,2.9069,0.016571,0,1.7918,60,0,1.0,1.0,722.93,896.09,1673.2
425,62,2,28,13,15,-1.7322,1.0,0.0024975,0,1.7918,60,1,0.0,0.0,1151.6,750.9,1543.1
425,62,2,29,14,15,-1.685,0.91754,0.001984,0,3.1781,60,1,3.0,0.0,433.71,750.94,2279.6
425,62,2,30,15,15,-1.7488,3.1699,0.01436,0,1.7918,60,0,4.0,0.0,815.69,1442.1,2126.4
426,62,3,31,1,15,-1.9219,2.0,0.078072,0,0.0,80,0,0.0,,174.01,750.96,2672.9
426,62,3,32,2,15,-1.7925,1.3219,0.029447,0,0.69315,80,1,4.0,1.0,-153.79,645.93,2299.7
426,62,3,33,3,15,-1.6645,1.0,0.014772,0,1.7918,80,1,4.0,1.0,228.14,1011.2,2283.0
426,62,3,34,4,15,-1.75,2.8074,0.057355,0,1.7918,80,0,4.0,1.0,476.83,1063.1,2086.3
426,62,3,35,5,15,-1.6577,1.0,0.0089239,0,3.1781,80,1,4.0,1.0,12.152,1068.5,2556.3
426,62,3,36,6,15,-1.571,0.848,0.0058176,0,4.7875,80,1,0.0,,1130.7,750.96,1719.7
426,62,3,37,7,15,-1.4911,0.73697,0.0040189,0,4.7875,80,1,0.0,,309.52,479.24,1669.7
426,62,3,38,8,15,-1.4183,0.65208,0.0028992,0,4.7875,80,1,0.0,,594.8,664.64,1569.8
426,62,3,39,9,15,-1.5466,3.585,0.038369,0,3.1781,80,0,0.0,,350.13,1096.5,2246.4
426,62,3,40,10,15,-1.4838,0.70044,0.0023223,0,4.7875,80,1,4.0,1.0,592.21,751.01,2129.6
426,62,3,41,11,15,-1.4256,0.63743,0.0017997,0,4.7875,80,1,0.0,,607.45,870.54,1763.1
426,62,3,42,12,15,-1.3716,0.58496,0.0014243,0,4.7875,80,1,,,,,
426,62,3,43,13,15,-1.4961,4.0,0.030184,0,3.1781,80,0,,,,,
426,62,3,44,14,15,-1.4466,0.62803,0.0012251,0,3.1781,80,1,0.0,,1556.7,750.93,1193.1
426,62,3,45,15,15,-1.4003,0.58496,0.0010082,0,4.7875,80,1,4.0,1.0,-704.29,1758.5,3954.9
427,62,4,46,1,11,-1.9219,2.0,0.078072,0,0.0,100,0,4.0,0.0,373.87,766.97,1893.1
427,62,4,47,2,11,-1.7925,1.3219,0.029447,0,0.69315,100,1,0.0,,745.79,750.93,1899.7
427,62,4,48,3,11,-1.6645,1.0,0.014772,0,1.7918,100,1,0.0,,294.58,1107.6,2313.0
427,62,4,49,4,11,-1.5488,0.80735,0.00856,0,3.1781,100,1,-1.0,0.0,256.69,-483.42,759.89
427,62,4,50,5,11,-1.4466,0.67807,0.0054313,0,4.7875,100,1,0.0,,661.83,608.27,1446.4
427,62,4,51,6,11,-1.3568,0.58496,0.0036716,0,6.5793,100,1,4.0,0.0,4.039,750.34,2246.3
427,62,4,52,7,11,-1.2776,0.51457,0.002602,0,6.5793,100,1,0.0,,329.4,909.07,2079.7
427,62,4,53,8,11,-1.2075,0.45943,0.0019129,0,6.5793,100,1,4.0,0.0,604.65,-158.86,736.49
427,62,4,54,9,11,-1.1451,0.41504,0.0014482,0,6.5793,100,1,0.0,,306.63,1096.3,2289.7
427,62,4,55,10,11,-1.0892,0.37851,0.0011233,0,6.5793,100,1,4.0,0.0,691.94,750.89,1973.1
427,62,4,56,11,11,-1.0389,0.34792,0.00088903,0,6.5793,100,1,0.0,,1957.2,620.44,0.0
428,62,5,57,1,7,-1.9219,2.0,0.078072,0,0.0,80,0,0.0,,326.72,1039.8,1389.8
428,62,5,58,2,7,-1.9183,2.3219,0.070299,0,0.0,80,0,1.0,1.0,562.05,225.17,1163.1
428,62,5,59,3,7,-1.8424,1.585,0.028306,0,0.69315,80,1,0.0,,380.78,863.8,1983.0
428,62,5,60,4,7,-1.75,1.2224,0.014874,0,1.7918,80,1,0.0,,492.79,262.63,1269.8
428,62,5,61,5,7,-1.6577,1.0,0.0089239,0,3.1781,80,1,0.0,,2204.5,750.98,433.26
428,62,5,62,6,7,-1.571,0.848,0.0058176,0,4.7875,80,1,2.0,0.0,533.49,856.52,1823.0
428,62,5,63,7,7,-1.6858,3.3219,0.044315,0,3.1781,80,0,4.0,0.0,698.82,-111.28,126.65
429,62,6,64,1,12,-1.9219,2.0,0.078072,0,0.0,60,0,0.0,,777.29,627.1,1349.8
429,62,6,65,2,12,-1.9183,2.3219,0.070299,0,0.0,60,0,0.0,,1592.5,862.4,769.85
429,62,6,66,3,12,-1.8424,1.585,0.028306,0,0.69315,60,1,,,,,
429,62,6,67,4,12,-1.75,1.2224,0.014874,0,1.7918,60,1,0.0,,1113.3,-106.7,280.03
429,62,6,68,5,12,-1.8366,3.0,0.052297,0,1.7918,60,0,1.0,0.0,1028.6,525.14,996.53
429,62,6,69,6,12,-1.761,1.1699,0.008961,0,3.1781,60,1,0.0,,380.66,1107.0,1736.5
429,62,6,70,7,12,-1.6858,1.0,0.0059698,0,3.1781,60,1,,,,,
429,62,6,71,8,12,-1.7296,2.4594,0.02071,0,3.1781,60,0,4.0,0.0,-211.81,-1195.2,516.62
429,62,6,72,9,12,-1.8339,3.585,0.038369,0,1.7918,60,0,,,,,
429,62,6,73,10,12,-1.7783,1.1155,0.004281,0,1.7918,60,1,0.0,,362.15,-941.21,196.64
429,62,6,74,11,12,-1.7232,1.0,0.0032084,0,3.1781,60,1,0.0,,477.56,-769.14,253.3
429,62,6,75,12,12,-1.7806,2.9069,0.016571,0,1.7918,60,0,,,,,
430,62,7,76,1,7,-1.9219,2.0,0.078072,0,0.0,60,0,2.0,0.0,1021.0,920.74,1399.8
430,62,7,77,2,7,-1.7925,1.3219,0.029447,0,0.69315,60,1,,,,,
430,62,7,78,3,7,-1.8424,2.585,0.063322,0,0.69315,60,0,,,,,
430,62,7,79,4,7,-1.9056,2.8074,0.057355,0,0.69315,60,0,0.0,,367.05,553.54,1686.5
430,62,7,80,5,7,-1.8366,1.415,0.014536,0,1.7918,60,1,0.0,,1682.3,1032.1,849.82
430,62,7,81,6,7,-1.761,1.1699,0.008961,0,3.1781,60,1,0.0,,424.43,877.45,843.2
430,62,7,82,7,7,-1.7899,2.3219,0.022032,0,2.4849,60,0,0.0,,969.7,576.17,573.21
431,62,8,83,1,5,-1.9219,2.0,0.078072,0,0.0,100,0,,,,,
431,62,8,84,2,5,-1.7925,1.3219,0.029447,0,0.69315,100,1,,,,,
431,62,8,85,3,5,-1.6645,1.0,0.014772,0,1.7918,100,1,,,,,
431,62,8,86,4,5,-1.5488,0.80735,0.00856,0,3.1781,100,1,0.0,,721.51,1124.5,1903.0
431,62,8,87,5,5,-1.4466,0.67807,0.0054313,1,4.7875,100,1,,,,,
432,62,9,88,1,8,-1.9219,2.0,0.078072,0,0.0,60,0,0.0,,342.51,442.25,1599.7
432,62,9,89,2,8,-1.9183,2.3219,0.070299,0,0.0,60,0,0.0,,664.52,800.89,1996.4
432,62,9,90,3,8,-1.9502,2.585,0.063322,0,0.0,60,0,0.0,,419.88,902.91,1983.0
432,62,9,91,4,8,-1.9056,1.8074,0.026716,0,0.69315,60,1,2.0,1.0,-221.35,750.91,2872.9
432,62,9,92,5,8,-1.8366,1.415,0.014536,0,1.7918,60,1,1.0,0.0,633.87,520.39,1386.5
432,62,9,93,6,8,-1.9219,3.1699,0.047997,0,1.7918,60,0,0.0,,699.21,245.75,216.67
432,62,9,94,7,8,-1.8586,1.3219,0.0088274,0,1.7918,60,1,0.0,,347.95,647.67,1799.7
432,62,9,95,8,8,-1.7925,1.1375,0.0059863,1,3.1781,60,1,2.0,1.0,-13.388,1016.2,2529.6
433,63,1,1,1,15,-1.9219,2.0,0.078072,0,0.0,100,0,0.0,,624.52,750.03,2056.4
433,63,1,2,2,15,-1.7925,1.3219,0.029447,0,0.69315,100,1,0.0,,469.51,751.02,2239.6
433,63,1,3,3,15,-1.6645,1.0,0.014772,0,1.7918,100,1,0.0,,414.8,751.11,2266.3
433,63,1,4,4,15,-1.5488,0.80735,0.00856,0,3.1781,100,1,0.0,,443.46,750.97,2362.9
433,63,1,5,5,15,-1.4466,0.67807,0.0054313,0,4.7875,100,1,0.0,,302.12,751.04,2549.6
433,63,1,6,6,15,-1.3568,0.58496,0.0036716,0,6.5793,100,1,0.0,,387.43,751.16,599.89
433,63,1,7,7,15,-1.2776,0.51457,0.002602,0,6.5793,100,1,0.0,,252.75,750.96,2413.0
433,63,1,8,8,15,-1.2075,0.45943,0.0019129,0,6.5793,100,1,0.0,,1024.7,871.19,116.68
433,63,1,9,9,15,-1.1451,0.41504,0.0014482,0,6.5793,100,1,0.0,,1033.4,879.79,83.31
433,63,1,10,10,15,-1.0892,0.37851,0.0011233,0,6.5793,100,1,0.0,,368.94,808.63,1939.7
433,63,1,11,11,15,-1.0389,0.34792,0.00088903,0,6.5793,100,1,0.0,,894.02,-179.34,426.64
433,63,1,12,12,15,-0.99339,0.32193,0.00071583,0,6.5793,100,1,4.0,0.0,1099.4,132.65,533.22
433,63,1,13,13,15,-0.95199,0.29956,0.00058497,0,6.5793,100,1,0.0,,1724.7,1041.3,1006.5
433,63,1,14,14,15,-0.91418,0.28011,0.00048423,0,6.5793,100,1,0.0,,126.96,750.96,2659.6
433,63,1,15,15,15,-0.87951,0.26303,0.00040541,0,6.5793,100,1,0.0,,75.639,1750.7,1833.1
434,63,2,16,1,15,-1.9219,2.0,0.078072,0,0.0,60,0,0.0,,1526.7,383.36,356.63
434,63,2,17,2,15,-1.7925,1.3219,0.029447,0,0.69315,60,1,0.0,,1349.0,155.61,306.61
434,63,2,18,3,15,-1.8424,2.585,0.063322,0,0.69315,60,0,0.0,,937.85,-305.49,256.66
434,63,2,19,4,15,-1.75,1.2224,0.014874,0,1.7918,60,1,0.0,,509.93,1039.6,499.89
434,63,2,20,5,15,-1.6577,1.0,0.0089239,0,3.1781,60,1,0.0,,811.82,838.31,676.57
434,63,2,21,6,15,-1.761,3.1699,0.047997,0,3.1781,60,0,0.0,,400.64,1037.0,2136.3
434,63,2,22,7,15,-1.6858,1.0,0.0059698,0,3.1781,60,1,0.0,,719.2,908.97,200.01
434,63,2,23,8,15,-1.7925,3.4594,0.041136,0,1.7918,60,0,,,,,
434,63,2,24,9,15,-1.7272,1.0,0.0042725,0,3.1781,60,1,,,,,
434,63,2,25,10,15,-1.6645,0.89308,0.0031677,0,3.1781,60,1,0.0,,2245.2,1045.1,299.89
434,63,2,26,11,15,-1.7232,2.8074,0.017457,0,2.4849,60,0,4.0,1.0,1157.2,847.0,1006.5
434,63,2,27,12,15,-1.7806,2.9069,0.016571,0,1.7918,60,0,0.0,,1472.6,1012.4,596.51
434,63,2,28,13,15,-1.7322,1.0,0.0024975,0,1.7918,60,1,0.0,,498.08,1097.7,449.93
434,63,2,29,14,15,-1.685,0.91754,0.001984,0,3.1781,60,1,1.0,0.0,443.42,1113.0,479.86
434,63,2,30,15,15,-1.7488,3.1699,0.01436,0,1.7918,60,0,,,,,
435,63,3,31,1,6,-1.9219,2.0,0.078072,0,0.0,80,0,,,,,
435,63,3,32,2,6,-1.7925,1.3219,0.029447,0,0.69315,80,1,,,,,
435,63,3,33,3,6,-1.6645,1.0,0.014772,0,1.7918,80,1,,,,,
435,63,3,34,4,6,-1.75,2.8074,0.057355,0,1.7918,80,0,0.0,,663.02,656.15,249.94
435,63,3,35,5,6,-1.6577,1.0,0.0089239,0,3.1781,80,1,,,,,
435,63,3,36,6,6,-1.571,0.848,0.0058176,1,4.7875,80,1,,,,,
436,63,4,37,1,13,-1.9219,2.0,0.078072,0,0.0,100,0,0.0,,686.33,622.79,1436.5
436,63,4,38,2,13,-1.7925,1.3219,0.029447,0,0.69315,100,1,0.0,,881.79,-208.26,409.95
436,63,4,39,3,13,-1.6645,1.0,0.014772,0,1.7918,100,1,1.0,1.0,333.92,-722.87,103.26
436,63,4,40,4,13,-1.5488,0.80735,0.00856,0,3.1781,100,1,1.0,1.0,49.272,928.93,203.34
436,63,4,41,5,13,-1.4466,0.67807,0.0054313,0,4.7875,100,1,0.0,,774.59,-505.48,219.93
436,63,4,42,6,13,-1.3568,0.58496,0.0036716,0,6.5793,100,1,0.0,,323.14,656.22,1409.8
436,63,4,43,7,13,-1.2776,0.51457,0.002602,0,6.5793,100,1,0.0,,795.25,911.75,1616.5
436,63,4,44,8,13,-1.2075,0.45943,0.0019129,0,6.5793,100,1,0.0,,1050.5,1023.6,1166.5
436,63,4,45,9,13,-1.1451,0.41504,0.0014482,0,6.5793,100,1,,,,,
436,63,4,46,10,13,-1.0892,0.37851,0.0011233,0,6.5793,100,1,,,,,
436,63,4,47,11,13,-1.0389,0.34792,0.00088903,0,6.5793,100,1,0.0,,1419.8,703.0,783.18
436,63,4,48,12,13,-0.99339,0.32193,0.00071583,0,6.5793,100,1,0.0,,1508.5,438.51,429.99
436,63,4,49,13,13,-0.95199,0.29956,0.00058497,1,6.5793,100,1,0.0,,1174.0,80.554,0.0
437,63,5,50,1,5,-1.9219,2.0,0.078072,0,0.0,80,0,,,,,
437,63,5,51,2,5,-1.7925,1.3219,0.029447,0,0.69315,80,1,,,,,
437,63,5,52,3,5,-1.8424,2.585,0.063322,0,0.69315,80,0,0.0,,831.06,-558.98,109.96
437,63,5,53,4,5,-1.75,1.2224,0.014874,0,1.7918,80,1,,,,,
437,63,5,54,5,5,-1.6577,1.0,0.0089239,1,3.1781,80,1,,,,,
438,63,6,55,1,5,-1.9219,2.0,0.078072,0,0.0,60,0,,,,,
438,63,6,56,2,5,-1.7925,1.3219,0.029447,0,0.69315,60,1,0.0,,1091.7,84.963,493.26
438,63,6,57,3,5,-1.8424,2.585,0.063322,0,0.69315,60,0,,,,,
438,63,6,58,4,5,-1.9056,2.8074,0.057355,0,0.69315,60,0,0.0,,1785.5,595.36,309.88
438,63,6,59,5,5,-1.8366,1.415,0.014536,1,1.7918,60,1,0.0,,1211.0,-88.956,0.0
439,63,7,60,1,7,-1.9219,2.0,0.078072,0,0.0,100,0,,,,,
439,63,7,61,2,7,-1.7925,1.3219,0.029447,0,0.69315,100,1,0.0,,1248.1,164.68,416.56
439,63,7,62,3,7,-1.6645,1.0,0.014772,0,1.7918,100,1,0.0,,1580.1,343.34,46.62
439,63,7,63,4,7,-1.5488,0.80735,0.00856,0,3.1781,100,1,,,,,
439,63,7,64,5,7,-1.4466,0.67807,0.0054313,0,4.7875,100,1,,,,,
439,63,7,65,6,7,-1.3568,0.58496,0.0036716,0,6.5793,100,1,0.0,,999.44,-340.54,160.02
439,63,7,66,7,7,-1.2776,0.51457,0.002602,1,6.5793,100,1,,,,,
440,63,8,67,1,5,-1.9219,2.0,0.078072,0,0.0,80,0,,,,,
440,63,8,68,2,5,-1.9183,2.3219,0.070299,0,0.0,80,1,,,,,
440,63,8,69,3,5,-1.8424,1.585,0.028306,0,0.69315,80,1,0.0,,297.37,390.48,1593.1
440,63,8,70,4,5,-1.75,1.2224,0.014874,0,1.7918,80,1,,,,,
440,63,8,71,5,5,-1.6577,1.0,0.0089239,1,3.1781,80,1,0.0,,471.34,497.73,1526.4
441,63,9,72,1,6,-1.9219,2.0,0.078072,0,0.0,100,0,,,,,
441,63,9,73,2,6,-1.7925,1.3219,0.029447,0,0.69315,100,1,,,,,
441,63,9,74,3,6,-1.6645,1.0,0.014772,0,1.7918,100,1,,,,,
441,63,9,75,4,6,-1.5488,0.80735,0.00856,0,3.1781,100,1,,,,,
441,63,9,76,5,6,-1.4466,0.67807,0.0054313,0,4.7875,100,1,,,,,
441,63,9,77,6,6,-1.3568,0.58496,0.0036716,1,6.5793,100,1,,,,,
442,63,10,78,1,8,-1.9219,2.0,0.078072,0,0.0,80,0,,,,,
442,63,10,79,2,8,-1.7925,1.3219,0.029447,0,0.69315,80,1,,,,,
442,63,10,80,3,8,-1.6645,1.0,0.014772,0,1.7918,80,1,,,,,
442,63,10,81,4,8,-1.5488,0.80735,0.00856,0,3.1781,80,1,0.0,,771.46,801.23,1529.8
442,63,10,82,5,8,-1.6577,3.0,0.052297,0,3.1781,80,0,,,,,
442,63,10,83,6,8,-1.571,0.848,0.0058176,0,4.7875,80,1,0.0,,1572.1,1091.9,266.63
442,63,10,84,7,8,-1.4911,0.73697,0.0040189,0,4.7875,80,1,,,,,
442,63,10,85,8,8,-1.4183,0.65208,0.0028992,1,4.7875,80,1,,,,,
443,63,11,89,1,4,-1.9219,2.0,0.078072,0,0.0,60,0,0.0,,692.39,575.48,1383.1
443,63,11,90,2,4,-1.9183,2.3219,0.070299,0,0.0,60,0,,,,,
443,63,11,91,3,4,-1.8424,1.585,0.028306,0,0.69315,60,1,,,,,
443,63,11,92,4,4,-1.9056,2.8074,0.057355,1,0.69315,60,0,,,,,
444,64,1,1,1,13,-1.9219,2.0,0.078072,0,0.0,100,0,0.0,,1166.4,263.03,596.63
444,64,1,2,2,13,-1.7925,1.3219,0.029447,0,0.69315,100,1,2.0,0.0,758.08,804.51,1416.4
444,64,1,3,3,13,-1.6645,1.0,0.014772,0,1.7918,100,1,2.0,0.0,803.34,973.15,1276.5
444,64,1,4,4,13,-1.5488,0.80735,0.00856,0,3.1781,100,1,2.0,0.0,1475.2,751.05,1349.8
444,64,1,5,5,13,-1.4466,0.67807,0.0054313,0,4.7875,100,1,0.0,,1580.6,750.99,1199.8
444,64,1,6,6,13,-1.3568,0.58496,0.0036716,0,6.5793,100,1,0.0,,379.44,1029.2,1353.2
444,64,1,7,7,13,-1.2776,0.51457,0.002602,0,6.5793,100,1,,,,,
444,64,1,8,8,13,-1.2075,0.45943,0.0019129,0,6.5793,100,1,0.0,,506.79,753.13,1719.6
444,64,1,9,9,13,-1.1451,0.41504,0.0014482,0,6.5793,100,1,0.0,,685.34,750.87,2079.8
444,64,1,10,10,13,-1.0892,0.37851,0.0011233,0,6.5793,100,1,0.0,,480.93,751.11,2339.6
444,64,1,11,11,13,-1.0389,0.34792,0.00088903,0,6.5793,100,1,0.0,,86.139,999.21,1393.2
444,64,1,12,12,13,-0.99339,0.32193,0.00071583,0,6.5793,100,1,0.0,,1754.7,751.05,979.93
444,64,1,13,13,13,-0.95199,0.29956,0.00058497,1,6.5793,100,1,0.0,,3653.2,2153.2,-186.67
445,64,2,14,1,4,-1.9219,2.0,0.078072,0,0.0,60,0,0.0,,540.06,751.13,2226.3
445,64,2,15,2,4,-1.7925,1.3219,0.029447,0,0.69315,60,1,3.0,0.0,718.85,1018.6,1189.9
445,64,2,16,3,4,-1.8424,2.585,0.063322,0,0.69315,60,0,2.0,1.0,1007.6,751.13,1643.2
445,64,2,17,4,4,-1.75,1.2224,0.014874,1,1.7918,60,1,0.0,,646.36,856.07,1709.7
446,64,3,18,1,5,-1.9219,2.0,0.078072,0,0.0,100,0,0.0,,449.43,905.79,1956.4
446,64,3,19,2,5,-1.7925,1.3219,0.029447,0,0.69315,100,1,0.0,,357.98,941.01,2083.0
446,64,3,20,3,5,-1.6645,1.0,0.014772,0,1.7918,100,1,0.0,,216.67,286.5,1569.8
446,64,3,21,4,5,-1.5488,0.80735,0.00856,0,3.1781,100,1,,,,,
446,64,3,22,5,5,-1.4466,0.67807,0.0054313,1,4.7875,100,1,0.0,,690.67,663.79,1473.1
447,64,4,23,1,9,-1.9219,2.0,0.078072,0,0.0,80,0,0.0,,579.62,549.45,1469.8
447,64,4,24,2,9,-1.9183,2.3219,0.070299,0,0.0,80,0,2.0,1.0,988.3,611.44,1123.1
447,64,4,25,3,9,-1.8424,1.585,0.028306,0,0.69315,80,1,,,,,
447,64,4,26,4,9,-1.75,1.2224,0.014874,0,1.7918,80,1,0.0,,472.41,858.8,1886.4
447,64,4,27,5,9,-1.6577,1.0,0.0089239,0,3.1781,80,1,0.0,,177.71,680.79,2003.1
447,64,4,28,6,9,-1.571,0.848,0.0058176,0,4.7875,80,1,0.0,,926.35,546.13,1119.8
447,64,4,29,7,9,-1.6858,3.3219,0.044315,0,3.1781,80,0,2.0,1.0,718.3,750.89,2116.4
447,64,4,30,8,9,-1.614,0.87447,0.004198,0,4.7875,80,1,4.0,0.0,680.37,503.51,1323.1
447,64,4,31,9,9,-1.5466,0.77761,0.0030736,1,4.7875,80,1,3.0,0.0,852.29,525.49,1173.2
448,64,5,32,4,11,-1.9219,2.0,0.078072,0,0.0,60,1,0.0,,1595.6,1075.5,979.92
448,64,5,33,5,11,-1.9183,2.3219,0.070299,0,0.0,60,0,2.0,0.0,-192.14,137.61,1829.7
448,64,5,34,6,11,-1.8424,1.585,0.028306,0,0.69315,60,1,2.0,0.0,856.19,319.43,963.25
448,64,5,35,7,11,-1.75,1.2224,0.014874,0,1.7918,60,1,2.0,0.0,1191.6,-95.039,213.33
448,64,5,36,8,11,-1.8366,3.0,0.052297,0,1.7918,60,0,2.0,0.0,423.66,1083.4,1523.1
448,64,5,37,9,11,-1.9219,3.1699,0.047997,0,1.7918,60,0,4.0,0.0,-164.09,139.0,1803.1
448,64,5,38,10,11,-1.8586,1.3219,0.0088274,0,1.7918,60,1,0.0,,617.73,447.59,1329.9
448,64,5,39,11,11,-1.7925,1.1375,0.0059863,1,3.1781,60,1,0.0,,1666.3,1016.2,1056.5
449,64,6,41,1,6,-1.9219,2.0,0.078072,0,0.0,60,0,,,,,
449,64,6,42,2,6,-1.9183,2.3219,0.070299,0,0.0,60,0,,,,,
449,64,6,43,3,6,-1.9502,2.585,0.063322,0,0.0,60,0,,,,,
449,64,6,44,4,6,-1.9056,1.8074,0.026716,0,0.69315,60,1,,,,,
449,64,6,45,5,6,-1.8366,1.415,0.014536,0,1.7918,60,1,,,,,
449,64,6,46,6,6,-1.9219,3.1699,0.047997,0,1.7918,60,0,,,,,
450,64,7,47,1,6,-1.9219,2.0,0.078072,0,0.0,80,0,,,,,
450,64,7,48,2,6,-1.9183,2.3219,0.070299,0,0.0,80,1,,,,,
450,64,7,49,3,6,-1.8424,1.585,0.028306,0,0.69315,80,1,,,,,
450,64,7,50,4,6,-1.75,1.2224,0.014874,0,1.7918,80,1,,,,,
450,64,7,51,5,6,-1.6577,1.0,0.0089239,0,3.1781,80,1,,,,,
450,64,7,52,6,6,-1.761,3.1699,0.047997,1,3.1781,80,0,,,,,
451,65,1,1,1,7,-1.9219,2.0,0.078072,0,0.0,100,0,0.0,,101.84,38.316,1436.5
451,65,1,2,2,7,-1.7925,1.3219,0.029447,0,0.69315,100,1,0.0,,453.66,751.06,573.21
451,65,1,3,3,7,-1.6645,1.0,0.014772,0,1.7918,100,1,3.0,0.0,755.48,751.04,993.17
451,65,1,4,4,7,-1.5488,0.80735,0.00856,0,3.1781,100,1,0.0,,460.92,1107.2,2146.3
451,65,1,5,5,7,-1.4466,0.67807,0.0054313,0,4.7875,100,1,0.0,,293.03,1096.1,1803.1
451,65,1,6,6,7,-1.3568,0.58496,0.0036716,0,6.5793,100,1,0.0,,225.08,-255.15,383.3
451,65,1,7,7,7,-1.2776,0.51457,0.002602,1,6.5793,100,1,2.0,0.0,456.9,66.722,1109.8
452,65,2,8,3,9,-1.9219,2.0,0.078072,0,0.0,60,0,4.0,0.0,320.37,1103.4,2283.0
452,65,2,9,4,9,-1.9183,2.3219,0.070299,0,0.0,60,1,4.0,0.0,812.32,942.06,1839.7
